Place_Id,Place_Name,Culinary_Ratings,Category,Address,Description,Coordinate,Lat,Long,Gmaps_Address,Image_Address
118,Rumah Makan Pulen Ciampel,4.3,Sundanese,"Padalarang, Kabupaten Bandung Barat","Rumah Makan Pulen Ciampel, dengan rating 4,3 yang mengesankan, menonjol sebagai Sundanese restaurant. Terletak di Jalan Batujajar, dikenal dengan masakan Sunda, restoran ini memastikan pengalaman kuliner yang beraroma dan otentik di lokasi yang menambah pesonanya.","{'lat': -6.880346097616069, 'lng': 107.5041557075651}",-6.880346098,107.5041557,https://maps.app.goo.gl/rf3kxgji7oVM4uHL7,https://lh5.googleusercontent.com/p/AF1QipOKn9BXa7Wfp2wNGSGuxxWx9xu4fLqP-HObvu9j=w408-h306-k-no
119,RM Nasi Timbel,4.2,Sundanese,"Cipatat, Kabupaten Bandung Barat","RM Nasi Timbel, memiliki rating 4.2, adalah Sundanese restaurant terkenal yang terletak di Jalur Cikampek - Padalarang No.717, Sumurbandung, Kec. Cipatat, Kabupaten Bandung Barat. Mengkhususkan diri pada masakan Sunda, restoran ini menawarkan pengalaman penuh cita rasa di sepanjang jalur Cikampek-Padalarang.","{'lat': -6.776233190159921, 'lng': 107.43657491840399}",-6.77623319,107.4365749,https://maps.app.goo.gl/3UMtaKoiGAY7NEsGA,https://lh5.googleusercontent.com/p/AF1QipMmarqUu9UtcNBgfAGg_xh21fPvS-3jZ6HdNZk=w408-h544-k-no
120,TNT Saung Makan,4.1,Sundanese,"Cisarua, Kabupaten Bandung Barat","TNT Saung Makan, dengan rating 4.1, adalah Sundanese restaurant terkenal lainnya yang terletak di Pasirhalang, Cisarua, Kabupaten Bandung Barat. Dikenal dengan kelezatan kuliner Sunda, restoran ini menyediakan perjalanan yang gurih di lingkungan Pasirhalang yang indah.","{'lat': -6.830855765583905, 'lng': 107.52021420756417}",-6.830855766,107.5202142,https://maps.app.goo.gl/D9nppJCekvo9T24JA,https://lh5.googleusercontent.com/p/AF1QipNGYDppezsd3nZrIMaxfgTt3O7iCHWxh2otAuWf=w408-h544-k-no
121,Warung Nasi Liwet Saung Babakan Cinta,4.2,Sundanese,"Cisarua, Kabupaten Bandung Barat","Warung Nasi Liwet Saung Babakan Cinta, dengan rating 4.2, terletak di Jalan Ciloa No.km 6, Pasirhalang, Kec. Cisarua, Kabupaten Bandung Barat. Sundanese restaurant ini terkenal dengan Nasi Liwetnya yang lezat, menawarkan cita rasa masakan tradisional dalam suasana yang menawan.","{'lat': -6.805815561157234, 'lng': 107.52935016014709}",-6.805815561,107.5293502,https://maps.app.goo.gl/eB9DausKZQzDKhDS7,https://lh5.googleusercontent.com/p/AF1QipO2Lk9Q2jvcFWOc6lq9tUA3gMJJbPgU_lAHqm1o=w424-h240-k-no
122,Saung Pengkolan 1,4.2,Sundanese,"Lembang, Kabupaten Bandung Barat","Saung Pengkolan 1, yang juga memiliki rating 4.2, terletak di Jalan Raya Lembang KM.12,3 No.35, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat. Sundanese restaurant yang terletak di sepanjang jalan Raya Lembang ini memberikan pengalaman kuliner yang menyenangkan di lingkungan Lembang yang asri.","{'lat': -6.820133295270637, 'lng': 107.60076129572734}",-6.820133295,107.6007613,https://maps.app.goo.gl/cAUgq3xwfdppJB1t9,https://lh5.googleusercontent.com/p/AF1QipPUHHGxQA2lqUrqUUYoiDOv73AmxWdQtdM-HbdZ=w408-h306-k-no
123,Xpose Resto & Cafe,4.3,Cafe,"Cililin, Kabupaten Bandung Barat","Xpose Resto & Cafe, dengan rating 4.3 yang mengesankan, adalah restoran serbaguna yang terletak di Jalan Cintakarya, Cililin, Kec. Cililin, Kabupaten Bandung Barat. Menawarkan menu yang beragam, tempat ini menonjol karena keunggulan kulinernya di daerah Cililin yang semarak.","{'lat': -6.925116880582531, 'lng': 107.45931231563573}",-6.925116881,107.4593123,https://maps.app.goo.gl/etbed7kcaaSPXp6D8,https://lh5.googleusercontent.com/p/AF1QipOZBl_ExiKND36FEnWt6zc8HDBoYbr2V85p7RdO=w520-h240-k-no
124,Hawu kebon resto,4.2,Sundanese,"Cisarua, Kabupaten Bandung Barat","Hawu Kebon Resto, dengan rating 4.2, berdiri sebagai restoran serbaguna di Kertawangi, Cisarua, Kabupaten Bandung Barat. Tempat ini menawarkan pengalaman kuliner yang beragam, memenuhi berbagai preferensi dan selera.","{'lat': -6.729447122205451, 'lng': 107.57810199309132}",-6.729447122,107.578102,https://maps.app.goo.gl/V8pJ4i2xfvyL2EFQA,https://lh5.googleusercontent.com/p/AF1QipMz7hIMaB90YM2yxx2nP4nkUgWxsL4FyOdvVZ0J=w408-h271-k-no
125,Dapoer Kayoe,4,Sundanese,"Parongpong, Kabupaten Bandung Barat","Dapoer Kayoe, yang memiliki rating 4, adalah Sundanese restaurant yang terletak di Jalan Kolonel Masturi No.275, Karyawangi, Kec. Parongpong, Kabupaten Bandung Barat. Dikenal dengan masakan Sunda-nya, Dapoer Kayoe menyediakan perjalanan penuh cita rasa melalui hidangan tradisional.","{'lat': -6.783315402282691, 'lng': 107.58016192969457}",-6.783315402,107.5801619,https://maps.app.goo.gl/K7CL8iwjZrbGx4nc7,https://lh5.googleusercontent.com/p/AF1QipOVeCZzxfUm5FD-n0V_XZkiro1ung_td5RGlxq8=w408-h306-k-no
126,Warung Nasi Baheula Ibu Nunung,4.7,Sundanese,"Padalarang, Kabupaten Bandung Barat","Warung Nasi Baheula Ibu Nunung, dengan rating 4.7 yang mengesankan, adalah Sundanese restaurant terkenal yang terletak di Cipeundeuy, Padalarang, Kabupaten Bandung Barat. Restoran ini terkenal karena memberikan pengalaman kuliner yang luar biasa dengan hidangannya yang memiliki rating tinggi.","{'lat': -6.8666657331243925, 'lng': 107.47841526709318}",-6.866665733,107.4784153,https://maps.app.goo.gl/KjDwNHAiVcaqizdL6,https://lh5.googleusercontent.com/p/AF1QipPjtd92No987JbqDellAx3Q8sR8pZ6adLHGIovO=w408-h306-k-no
127,Mie Bakso Mas Ariel,4.6,Bakso,"Ngamprah, Kabupaten Bandung Barat","Mie Bakso Mas Ariel, dengan rating 4.6, adalah restoran bakso yang terletak di Jalan Sumur Bor No.48, Cilame, Kec. Ngamprah, Kabupaten Bandung Barat. Mengkhususkan diri pada hidangan mie dan bakso, restoran ini dipuji karena kelezatannya.","{'lat': -6.816628684125043, 'lng': 107.509173545729}",-6.816628684,107.5091735,https://maps.app.goo.gl/hVVxQ1LbDu8f4d488,https://lh5.googleusercontent.com/p/AF1QipPGJPsfZJBKFtJT9zFSKYYg1u6gYcuyMcvVIQRk=w426-h240-k-no
128,Ten To Ten,4.4,Chinese,"Padalarang, Kabupaten Bandung Barat","Ten To Ten, restoran Cina dengan rating 4.4, terletak di Parahiyangan, Jalan Jingganiaga Kaler No.3 Kotabaru, Cipeundeuy, Kec. Padalarang, Kabupaten Bandung Barat. Menawarkan cita rasa masakan Cina, Ten To Ten memberikan pengalaman kuliner yang menyenangkan.","{'lat': -6.851437663433862, 'lng': 107.46617700846664}",-6.851437663,107.466177,https://maps.app.goo.gl/XF7nXxpdLYh4rHBB7,https://lh5.googleusercontent.com/p/AF1QipNVtWPs0Weo3zwkUURLjRLNaD-uVZ5jKj3CcFAL=w427-h240-k-no
129,Sahabat Floating Resto,4.5,Indonesian,"Batujajar, Kabupaten Bandung Barat","Sahabat Floating Resto dengan rating 4.5 adalah restoran yang terletak di Sagatan, Desa, Pangauban, Kec. Batujajar, Kabupaten Bandung Barat. Restoran terapung ini dikenal dengan suasana yang unik dan pengalaman bersantap dengan nilai tinggi, menambah kenikmatan ekstra dalam perjalanan kuliner Anda.","{'lat': -6.8889887847855045, 'lng': 107.44351946834395}",-6.888988785,107.4435195,https://maps.app.goo.gl/n4rVuP4eZSThAyeb9,https://lh5.googleusercontent.com/p/AF1QipNWoH5r7LKYp235-KzfgRGZ0Po4qQkG9BPeiOtP=w426-h240-k-no
130,Milagros Bandung Barat,4.4,Indonesian,"Ngamprah, Kabupaten Bandung Barat","Milagros Bandung Barat, dengan rating 4.4, adalah restoran yang terletak di Jalan Pinus No.8, Margajaya, Kec. Ngamprah, Kabupaten Bandung Barat. Restoran ini menawarkan menu yang beragam dengan suasana yang santai, melayani berbagai selera dan preferensi.","{'lat': -6.843313480988252, 'lng': 107.5018843387701}",-6.843313481,107.5018843,https://maps.app.goo.gl/cgTwHqMoJ4T6HseN8,https://lh5.googleusercontent.com/p/AF1QipOAKQkCdQVRgyOnM06iGaTRxfPAjpZgPwgPMHA=w408-h510-k-no
131,Dapur Cemara,4.3,Sundanese,"Padalarang, Kabupaten Bandung Barat","Dapur Cemara, dengan rating 4.3, adalah Sundanese restaurant yang terletak di Jalan Parahyangan, Jalan Pita Niaga No.30, Cipeundeuy, Padalarang. Dikenal dengan kelezatan kuliner Sunda, Dapur Cemara menyediakan perjalanan penuh cita rasa melalui hidangan tradisional.","{'lat': -6.861634792304088, 'lng': 107.47251974962244}",-6.861634792,107.4725197,https://maps.app.goo.gl/HfrpNc6yei3mMa2NA,https://lh5.googleusercontent.com/p/AF1QipMO-bHjj-mweu5PHkfgqAO1tm_dErnN_UHI7kRD=w408-h306-k-no
132,Warung nasi Sukahati Padalarang,4.6,Sundanese,"Padalarang, Kabupaten Bandung Barat","Warung Nasi Sukahati Padalarang, dengan rating 4.6 yang mengesankan, adalah Sundanese restaurant yang terletak di Jalan Cijeungjing No.2, Kertamulya, Kec. Padalarang. Restoran ini terkenal karena memberikan pengalaman kuliner yang luar biasa dengan hidangannya yang memiliki rating tinggi.","{'lat': -6.840500773149943, 'lng': 107.48556601477652}",-6.840500773,107.485566,https://maps.app.goo.gl/kZ7eQthpBSCYjeAi8,https://lh5.googleusercontent.com/p/AF1QipM-MoOSjceG3TDHTPlvdFIba7roWZpyrdNNrSvk=w426-h240-k-no
133,Nyonya Delights,4.4,Indonesian,"Padalarang, Kabupaten Bandung Barat","Nyonya Delights, dengan rating 4.4, adalah restoran yang terletak di Ruko Pancawarna, Jalan Parahyangan Raya No.52-53. Menawarkan berbagai macam hidangan lezat, restoran ini telah mendapatkan pujian atas keunggulan kulinernya.","{'lat': -6.864020832362443, 'lng': 107.466168278429}",-6.864020832,107.4661683,https://maps.app.goo.gl/fs9H8LUSKF4vcAAe7,https://lh5.googleusercontent.com/p/AF1QipMh0ly5ym2qjTD_RxTwR29q2tTIQh9eC3BT1YFD=w408-h302-k-no
134,Sa Rang Bang,4.5,Korean,"Padalarang, Kabupaten Bandung Barat","Sa Rang Bang, restoran Korea dengan rating 4,5 ini berlokasi di Kota Baru Parahyangan di Jalan Jingga Niaga Kaler No. 21, Cipeundeuy, Kec. Padalarang. Mengkhususkan diri pada masakan Korea, Sa Rang Bang memberikan pengalaman kuliner yang menyenangkan dengan sentuhan cita rasa Korea.","{'lat': -6.86981545127024, 'lng': 107.46788489226508}",-6.869815451,107.4678849,https://maps.app.goo.gl/re42TvYsez9NWaYBA,https://lh5.googleusercontent.com/p/AF1QipOnzNaxXPWb9_X0KbWK672ELmUn3cu7gSzv420x=w408-h306-k-no
135,RM Setuju Utama,4.2,Sundanese,"Padalarang, Kabupaten Bandung Barat,","RM Setuju Utama, dengan rating 4.2, adalah Sundanese restaurant yang terkenal. Dikenal dengan sajian kuliner Sunda, RM Setuju Utama memberikan pengalaman bersantap yang menyenangkan.","{'lat': -6.82819664280127, 'lng': 107.43169591148597}",-6.828196643,107.4316959,https://maps.app.goo.gl/YKvYub8Wqcf6zdoq6,https://lh5.googleusercontent.com/p/AF1QipNnZ8-0TsWPpjklzBcxen0d4QlAQtXq5TSkzyCD=w426-h240-k-no
136,Waroeng Ethnic,4.4,Western,"Padalarang, Kabupaten Bandung Barat","Waroeng Ethnic, dengan rating 4.4, adalah restoran serbaguna. Restoran ini melayani beragam selera, menawarkan berbagai hidangan kuliner.","{'lat': -6.866710603205794, 'lng': 107.4697234923334}",-6.866710603,107.4697235,https://maps.app.goo.gl/S4DhYGkoTXRSN5uu5,https://lh5.googleusercontent.com/p/AF1QipNHa5W7EdMCNTpRxmlBqNh_LOoW_mRB8x3rTQG6=w408-h544-k-no
137,GH Corner,4.7,Indonesian,"Padalarang, Kabupaten Bandung Barat","GH Corner, dengan rating 4,7 yang mengesankan, adalah restoran Halal. Dikenal dengan sajian Halal, GH Corner telah menuai pujian atas keunggulan kulinernya.","{'lat': -6.857330634137665, 'lng': 107.48187046497989}",-6.857330634,107.4818705,https://maps.app.goo.gl/E8gimqKMZb26nXms6,https://lh5.googleusercontent.com/p/AF1QipPfoEHw2vm2jGs8hxLcqJ64xqG2h59gjoC9ToMB=w408-h282-k-no
138,"Saung Lesehan Ceu Dewi,Ikan-Ayam. Goreng/bakar",4.7,Sundanese,"Padalarang, Kabupaten Bandung Barat","Saung Lesehan Ceu Dewi, yang mengkhususkan diri pada Ikan-Ayam Goreng/Bakar dan memiliki rating 4.7, adalah restoran Ayam. Restoran ini terkenal dengan hidangan ayamnya yang beraroma lezat.","{'lat': -6.862690639091134, 'lng': 107.47917113772512}",-6.862690639,107.4791711,https://maps.app.goo.gl/7mbXBcdPo1XVChmA6,https://lh5.googleusercontent.com/p/AF1QipPBnfAcl0EZJnHgBqMcJVP9aWTUkFVXRL9g-Mpg=w408-h306-k-no
139,Cafe kadempit,4.6,Cafe,"Padalarang, Kabupaten Bandung Barat","Cafe Kadempit, dengan rating 4.6, adalah Sundanese restaurant. Menawarkan cita rasa masakan Sunda, Cafe Kadempit dikenal dengan kreasi kulinernya yang lezat.","{'lat': -6.858467217127703, 'lng': 107.48609189246926}",-6.858467217,107.4860919,https://maps.app.goo.gl/y4jbbikXFjJ6vibN9,https://lh5.googleusercontent.com/p/AF1QipN4SHIdJQnd_RR0jwRTHgaKs3zijLUHaO5pC8Bl=w480-h240-k-no
140,EnakO,4.4,Indonesian,"Padalarang, Kabupaten Bandung Barat","EnakO, restoran sate dengan rating 4.4, dikenal dengan sajian satenya yang lezat. Terletak di Cipeundeuy, Padalarang, restoran ini menawarkan pengalaman kuliner yang memuaskan bagi para penggemar sate.","{'lat': -6.867540003721273, 'lng': 107.4693819213272}",-6.867540004,107.4693819,https://maps.app.goo.gl/FieAPQzCRR1Cuv7S7,https://lh5.googleusercontent.com/p/AF1QipNw5nexlFv56VZpOLfIxSTiknh2he2hIzSNtf6g=w426-h240-k-no
141,Bakso Three In One Mas Maji,4.8,Bakso,"Padalarang, Kabupaten Bandung Timur","Bakso Three In One Mas Maji, yang memiliki rating 4,8, memiliki spesialisasi dalam hal bakso. Terletak di Cimerang, Padalarang, restoran ini terkenal dengan hidangan bakso yang beraroma dan berperingkat tinggi.","{'lat': -6.863639504645552, 'lng': 107.48835993700985}",-6.863639505,107.4883599,https://maps.app.goo.gl/nqPT6BGtuytxNuKXA,https://lh5.googleusercontent.com/p/AF1QipMu13-sP6Ggu-2QrSrQlzjlehSGNF4YXSVGuVXQ=w426-h240-k-no
142,Giggle Box Kota Baru Parahyangan - Bandung,4.4,Western,"Padalarang, Kabupaten Bandung Barat","Giggle Box Kota Baru Parahyangan - Bandung, dengan rating 4.4, adalah restoran Barat yang terletak di Bumi Palangkawati, Cipeundeuy. Restoran yang terletak di Jalan Parahyangan Raya No.6 ini menawarkan beragam menu masakan Barat yang memberikan pengalaman bersantap yang menyenangkan.","{'lat': -6.855409975023942, 'lng': 107.47809753631812}",-6.855409975,107.4780975,https://maps.app.goo.gl/3WVdfdd5GrhBhfpZ6,https://lh5.googleusercontent.com/p/AF1QipMKlDtC38Wj_5PFUc8M2nWsm77ehWMSsm3hNEw=w426-h240-k-no
143,Warung Nasi Khas Sunda Lalaban,4.4,Sundanese,"Padalarang, Kabupaten Bandung Barat","Warung Nasi Khas Sunda Lalaban, juga memiliki rating 4.4, adalah Sundanese restaurant yang terletak di Kertamulya, Padalarang. Terkenal dengan sajian kuliner Sunda, warung ini merupakan pilihan favorit bagi mereka yang mencari cita rasa tradisional Sunda.","{'lat': -6.8358152852020035, 'lng': 107.48796522929094}",-6.835815285,107.4879652,https://maps.app.goo.gl/StdyYdT3RSTo6tvUA,https://lh5.googleusercontent.com/p/AF1QipOH9yx4Hj0n4ec0wamdRR8nzBUwtYd5VjCScvI=w426-h240-k-no
144,Bakso Kerucut,4.3,Bakso,"Padalarang, Kabupaten Bandung Barat","Bakso Kerucut, dengan rating 4.3, adalah restoran bakso yang terletak di Cipeundeuy, Padalarang. Dikenal dengan bakso berbentuk kerucut yang unik, restoran ini telah mendapatkan pujian karena hidangannya yang beraroma dan disiapkan dengan baik.","{'lat': -6.853450542257065, 'lng': 107.48914935244767}",-6.853450542,107.4891494,https://maps.app.goo.gl/8NED8uwuMLZxEWQF8,https://lh5.googleusercontent.com/p/AF1QipM189IY_8z7EccjPeGGzi_8TN3oJzo8v65kR_wd=w408-h544-k-no
145,BAB JIB,4.5,Korean,"Padalarang, Kabupaten Bandung Barat","BAB JIB, restoran Korea dengan rating 4.5, dikenal dengan masakan Korea-nya. Menawarkan menu yang beragam, restoran yang terletak di Cipeundeuy, Padalarang, ini telah dikenal karena hidangannya yang penuh cita rasa.","{'lat': -6.861447818553915, 'lng': 107.46404654682253}",-6.861447819,107.4640465,https://maps.app.goo.gl/r9fLD7pRrFGE14Ht5,https://lh5.googleusercontent.com/p/AF1QipPP8dBSFLj_VLDCIFXRj2FdVxhhyAnqRJFw_PZT=w426-h240-k-no
146,Waroeng Beje Restaurant,4.5,Indonesian,"Padalarang, Kabupaten Bandung Barat","Waroeng Beje Restaurant, juga memiliki rating 4.5, adalah restoran serbaguna yang terletak di Padalarang. Terkenal dengan menu yang bervariasi, restoran yang terletak di Jalan Letkol G.A. Manulang No.20 ini melayani berbagai macam preferensi kuliner.","{'lat': -6.822587756585433, 'lng': 107.48121268518315}",-6.822587757,107.4812127,https://maps.app.goo.gl/Dmqda8Aq5FsUUmeEA,https://lh5.googleusercontent.com/p/AF1QipN6EICc62D8YvAKuZkPO7t6sLmDOVYUdXeYlSV9=w426-h240-k-no
147,Respoegar,4.7,Cafe,"Padalarang, Kabupaten Bandung Barat","Respoegar, yang memiliki rating 4,7, adalah restoran yang terletak di Pondok Padalarang Indah (PPI) Blok A No.7, Padalarang. Restoran ini terkenal dengan keunggulan kulinernya, memberikan pengalaman bersantap yang menyenangkan.","{'lat': -6.834859696629561, 'lng': 107.47571952090776}",-6.834859697,107.4757195,https://maps.app.goo.gl/s7cLJNBUNjuy9vLE8,https://lh5.googleusercontent.com/p/AF1QipMUAU7Pza8XEdWf8eGvV-gY9Tdi6hjGoro67lzf=w408-h306-k-no
148,Wataki,4.5,Sundanese,"Ngamprah, Kabupaten Bandung Barat","Wataki, dengan rating 4.5, adalah Sundanese restaurant yang terletak di Tanimulya, Ngamprah. Berlokasi di Blok C13, Jalan Puri Cipageran Indah 2 No.25, Wataki menawarkan cita rasa masakan Sunda yang terkenal dengan hidangannya yang beraroma dan otentik.","{'lat': -6.841677305005357, 'lng': 107.53065116366177}",-6.841677305,107.5306512,https://maps.app.goo.gl/onoaUfNq7BawLe2M7,https://lh5.googleusercontent.com/p/AF1QipOM8af4TL-1Gd4JXIksUyHBgZMxetgGgw0EToZd=w408-h678-k-no
149,Warung Nasi Ampera Padalarang,4.3,Sundanese,"Ngamprah, Kabupaten Bandung Barat","Warung Nasi Ampera Padalarang, dengan rating 4.3, adalah Sundanese restaurant lainnya yang terletak di Gadobangkong, Ngamprah. Berlokasi di Jalan Raya Gadobangkong No.148, warung ini terkenal dengan sajian kuliner tradisional Sunda.","{'lat': -6.848494816051269, 'lng': 107.51554496190442}",-6.848494816,107.515545,https://maps.app.goo.gl/iUpwANkeYdziyuSG6,https://lh3.googleusercontent.com/gps-proxy/AFm_dcSdJMErhJpPybfyph_GfIzIMRUzXQuffGsl-irnOMnQkwkLv4LBrQiS-aVz2-seMy0mlqc_RQRXTJS3pdCgd1j-yEMCtWTAsNd4IGT2ZboNlKPXujRTJH6nfebGC0sd5-pPogCpb7bdnN4-mM_6viBC9O4bkIVkMm8VWKB3LMouV6zEnjEOq4Z-nVJbuIjb0k9Otw=w408-h306-k-no
150,Saung Apung Pangaisan,4.3,Sundanese,"Batujajar, Kabupaten Bandung Barat","Saung Apung Pangaisan, sebuah Sundanese restaurant dengan rating 4.3, menawarkan pengalaman bersantap yang menyenangkan di Waduk, Batujajar. Terkenal dengan kuliner khas Sunda, restoran di Kabupaten Bandung Barat ini memberikan cita rasa yang otentik.","{'lat': -6.88735276583644, 'lng': 107.44276053525536}",-6.887352766,107.4427605,https://maps.app.goo.gl/S8wf7rX1F8vJgqgMA,https://lh5.googleusercontent.com/p/AF1QipPScs_FJThggq5seTsZWYwP5wkMmVqgFpOv7B-y=w533-h240-k-no
151,Dapur Seblak Sodong,4.9,Indonesian,"Padalarang, Kabupaten Bandung Barat","Dapur Seblak Sodong, yang memiliki rating 4,9, adalah restoran yang cocok untuk makan seblak. Terletak di Jalan Sodong Hilir, restoran ini suasananya ramah dan banyak menu seblak yang beragam.","{'lat': -6.843040815003974, 'lng': 107.48601920392413}",-6.843040815,107.4860192,https://maps.app.goo.gl/tkLUmtcQhfFkzZ4q7,https://lh5.googleusercontent.com/p/AF1QipP2c7V1Ze2NVoD6PbTWeROlO9yoeXEAmx-SxG_6=w408-h304-k-no
152,Rumah Makan Roky Minang Masakan Padang,4.6,Indonesian,"Padalarang, Kabupaten Bandung Barat","Rumah Makan Roky Minang Masakan Padang, dengan rating 4.6, adalah restoran Padang yang terletak di Jayamekar, Padalarang. Terletak di Jalan Letkol G.A. Manulang No.39, restoran ini terkenal dengan masakan Padangnya yang beraroma.","{'lat': -6.8321326260481605, 'lng': 107.47228629323563}",-6.832132626,107.4722863,https://maps.app.goo.gl/NuuYABc4o7g7VBPa8,https://lh5.googleusercontent.com/p/AF1QipM6_vwozRcxq7RQTG6aagw4cb-IxUnaXqiqpO2M=w408-h306-k-no
153,Ayam Geprek & Pap's Spaghetti. Food Court ATB Padalarang Kab Bandung Barat,4.1,Chicken,"Padalarang, Kabupaten Bandung Barat","Ayam Geprek & Pap's Spaghetti, dengan rating 4.1, adalah restoran ayam yang terletak di Kertamulya, Padalarang. Berlokasi di Food Court ATB Padalarang Kab Bandung Barat di Jalan Raya Nasional No. 3, restoran ini menawarkan beragam menu hidangan ayam dan pasta.","{'lat': -6.825996660389258, 'lng': 107.49494559587168}",-6.82599666,107.4949456,https://maps.app.goo.gl/s1Qt3jySMtZHDWxw5,https://lh5.googleusercontent.com/p/AF1QipOwC8OE8XI3NCyRbS5cwUFwDQ9S0OleQZ_CvJq1=w408-h725-k-no
154,Pizza Hut Restoran,4.5,Western,"Padalarang, Kabupaten Bandung Barat","Pizza Hut Restoran, dengan rating 4.5, adalah restoran pizza yang terletak di Kertajaya, Padalarang. Berlokasi di Bale Pare unit BPL1H101, Jalan Parahyangan Raya, gerai Pizza Hut ini menjadi pilihan populer bagi Anda yang ingin menikmati pizza di Kabupaten Bandung Barat.","{'lat': -6.838950273329302, 'lng': 107.49219901373397}",-6.838950273,107.492199,https://maps.app.goo.gl/svgLZAfuqEQP8dvYA,https://lh5.googleusercontent.com/p/AF1QipNWvNilY1S4zLfyBax0sqmmvFXA9mlIu8fX-BWm=w408-h306-k-no
